tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,favorite_count,retweet_count,breed,dog_stage
857029823797047296,,,2017-04-26 00:33:27,web,this is zeke. he performs group cheeky wink tutorials. pawfect execution here. 12/10 would wink back ,,,,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",12.0,10.0,zeke,https://pbs.twimg.com/media/c-tiewmw0aejb55.jpg,2.0,19910,4364,golden_retriever,nonenonenonenone
856543823941562368,,,2017-04-24 16:22:16,web,this is callie. she'll be your navigator today. takes her job very seriously. will shift for you. one ear always in the pupholder. 12/10 ,,,,https://twitter.com/dog_rates/status/856543823941562368/photo/1,12.0,10.0,callie,https://pbs.twimg.com/media/c-moedcxyaejp7o.jpg,1.0,17135,3131,boston_bull,nonenonenonenone
856526610513747968,8.55818117272019e+17,4196983835.0,2017-04-24 15:13:52,web,"this is charlie, mark. he did just want to say hi after all. pupgraded to a 14/10. would be an honor to fly with ",,,,https://twitter.com/dog_rates/status/856526610513747968/photo/1,14.0,10.0,mark,https://pbs.twimg.com/media/c-l-aiyxgair0jy.jpg,1.0,12446,2068,old_english_sheepdog,nonenonenonenone
856282028240666624,,,2017-04-23 23:01:59,web,"this is cermet, paesh, and morple. they are absolute h*ckin superstars. watered every day so they can grow. 14/10 for all ",,,,"https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",14.0,10.0,cermet,https://pbs.twimg.com/media/c-if9zwxoaafdx2.jpg,4.0,29086,6841,chihuahua,nonenonenonenone
855851453814013952,,,2017-04-22 18:31:02,web,here's a puppo participating in the #sciencemarch. cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for ,,,,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13.0,10.0,,https://pbs.twimg.com/media/c-cywrvwaau8axh.jpg,1.0,47844,19196,flat-coated_retriever,doggononenonepuppo
855459453768019968,,,2017-04-21 16:33:22,web,"guys, we only rate dogs. this is quite clearly a bulbasaur. please only send dogs. thank you... 12/10 human used pet, it's super effective ",,,,"https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",12.0,10.0,quite,https://pbs.twimg.com/media/c98z1zaxsaeiffn.jpg,2.0,31657,8987,blenheim_spaniel,nonenonenonenone
854732716440526848,,,2017-04-19 16:25:34,web,this is marlee. she fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af ,,,,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",12.0,10.0,marlee,https://pbs.twimg.com/media/c9ye3b3waaalto0.jpg,1.0,24188,6690,pembroke,nonenonenonenone
854482394044301312,,,2017-04-18 23:50:52,web,this is arya. she can barely contain her excitement for more peanut butter. also patriotic af. 13/10 ,,,,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13.0,10.0,arya,https://pbs.twimg.com/media/c9u7mtmv0aa741s.jpg,1.0,31131,7608,chihuahua,nonenonenonenone
854365224396361728,,,2017-04-18 16:05:17,web,this is einstein. he's having a really good day. hopes you are too. h*ckin nifty tongue. 13/10 would snug intensely ,,,,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",13.0,10.0,einstein,https://pbs.twimg.com/media/c9tqokguiaeetsx.jpg,1.0,20046,5159,pembroke,nonenonenonenone
854120357044912130,,,2017-04-17 23:52:16,web,sometimes you guys remind me just how impactful a pupper can be. cooper will be remembered as a good boy by so many. 14/10 rest easy friend ,,,,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",14.0,10.0,,https://pbs.twimg.com/media/c9px7jyvwaanmwn.jpg,4.0,33911,8285,black-and-tan_coonhound,nonenonepuppernone
854010172552949760,,,2017-04-17 16:34:26,web,"at first i thought this was a shy doggo, but it's actually a rare canadian floofer owl. amateurs would confuse the two. 11/10 only send dogs ",,,,"https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11.0,10.0,,https://pbs.twimg.com/media/c9ont91waaafsls.jpg,1.0,17169,3433,english_springer,doggofloofernonenone
853760880890318849,,,2017-04-17 00:03:50,web,say hello to alice. i'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want ,,,,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12.0,10.0,alice,https://pbs.twimg.com/media/c9kq_bbvwaaurzd.jpg,1.0,30414,6403,miniature_pinscher,nonenonenonenone
853639147608842240,,,2017-04-16 16:00:07,web,a photographer took pictures before and after he told his bunny he's a good boy. here are the results. 13/10 ,,,,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",13.0,10.0,,https://pbs.twimg.com/media/c9i8rhhxoaadkmt.jpg,1.0,37198,11265,german_shepherd,nonenonenonenone
852912242202992640,,,2017-04-14 15:51:39,web,"meet benny. he likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

",,,,"https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",12.0,10.0,benny,https://pbs.twimg.com/media/c9ynkk3voaaxn1e.jpg,1.0,9658,2037,great_dane,nonenonenonenone
852672615818899456,,,2017-04-13 23:59:28,web,this is aspen. she's never tasted a stick so succulent. on the verge of tears. a face of pure appreciation. 12/10 ,,,,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12.0,10.0,aspen,https://pbs.twimg.com/media/c9vnnp1xkaewrfb.jpg,1.0,15939,2388,golden_retriever,nonenonenonenone
852553447878664193,,,2017-04-13 16:05:56,web,this is jarod. he likes having his belly brushed. tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable ,,,,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",13.0,10.0,jarod,https://pbs.twimg.com/media/c9tg1bpw0akamdi.jpg,1.0,17492,3885,bloodhound,nonenonenonenone
851591660324737024,,,2017-04-11 00:24:08,web,oh jeez u did me quite the spook little fella. we normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well ,,,,https://twitter.com/dog_rates/status/851591660324737024/photo/1,11.0,10.0,,https://pbs.twimg.com/media/c9f2fg5waaaj0in.jpg,1.0,17300,3819,cardigan,nonenonenonenone
850753642995093505,,,2017-04-08 16:54:09,web,"this is kyle. he made a joke about your shoes, then stuck his tongue out at you. uncalled for. step the h*ck up kyle. 11/10 would forgive ",,,,"https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",11.0,10.0,kyle,https://pbs.twimg.com/media/c8576jrw0aeywfy.jpg,1.0,33348,10352,pug,nonenonenonenone
850380195714523136,,,2017-04-07 16:10:12,web,this is leo. he's a personal triathlon coach. currently overseeing this athlete's push-pups. h*ckin brutal. 13/10 would do all he asks of me ,,,,https://twitter.com/dog_rates/status/850380195714523136/video/1,13.0,10.0,leo,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lfouhg-ezvjs8emr.jpg,1.0,13994,2915,yorkshire_terrier,nonenonenonenone
850019790995546112,,,2017-04-06 16:18:05,web,say hello to boomer. he's a sandy pupper. having a h*ckin blast. 12/10 would pet passionately ,,,,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12.0,10.0,boomer,https://pbs.twimg.com/media/c8vgftsxgaa561h.jpg,3.0,21944,5459,shetland_sheepdog,nonenonepuppernone
849776966551130114,,,2017-04-06 00:13:11,web,seriously guys? again? we only rate dogs. please stop submitting other things like this super good hammerhead shark. thank you... 12/10 ,,,,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12.0,10.0,,https://pbs.twimg.com/media/c8sdpdwwsae5p08.jpg,2.0,32390,8404,chihuahua,nonenonenonenone
849412302885593088,,,2017-04-05 00:04:08,web,this is noosh. he noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal ,,,,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12.0,10.0,noosh,https://pbs.twimg.com/media/c8m3-iqvoaaetnf.jpg,4.0,17039,3487,schipperke,nonenonenonenone
848690551926992896,,,2017-04-03 00:16:10,web,please stop sending in animals other than dogs. we only rate dogs. not furry ecuadorian sea turtles. thank you... 12/10 ,,,,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12.0,10.0,,https://pbs.twimg.com/media/c8cnjhuxsaaozqf.jpg,1.0,27104,4826,flat-coated_retriever,nonenonenonenone
848324959059550208,,,2017-04-02 00:03:26,web,meet odin. he's supposed to be giving directions but he'd rather look at u like that. should probably buckle pup. 12/10 distracting as h*ck ,,,,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12.0,10.0,odin,https://pbs.twimg.com/media/c8xbdr1waaaxnd8.jpg,1.0,20229,4037,malamute,nonenonenonenone
848212111729840128,,,2017-04-01 16:35:01,web,"this is jerry. he's doing a distinguished tongue slip. slightly patronizing tbh. you think you're better than us, jerry? 6/10 hold me back ",,,,https://twitter.com/dog_rates/status/848212111729840128/photo/1,6.0,10.0,jerry,https://pbs.twimg.com/media/c8v0ai5v0aago9m.jpg,1.0,17618,3444,bedlington_terrier,nonenonenonenone
847842811428974592,,,2017-03-31 16:07:33,web,"this is rontu. he is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

",,,,"https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12.0,10.0,rontu,https://pbs.twimg.com/media/c8qkidrvyaqxqh7.jpg,1.0,5935,1522,bernese_mountain_dog,nonenonenonenone
847606175596138505,,,2017-03-31 00:27:14,web,this is cannon. he just heard something behind him. fr*ckin frightened af. 12/10 don't look back just run ,,,,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12.0,10.0,cannon,https://pbs.twimg.com/media/c8nnudbumae0xxj.jpg,1.0,20208,3774,cardigan,nonenonenonenone
847251039262605312,,,2017-03-30 00:56:03,web,this is furzey. he's doing an elevated sandy zoom. adjusts ears to steer. 12/10 would pet mid flight ,,,,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12.0,10.0,furzey,https://pbs.twimg.com/media/c8ikujauwaep-en.jpg,1.0,22036,4800,airedale,nonenonenonenone
847157206088847362,,,2017-03-29 18:43:12,web,"meet daisy. she's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

",,,,"https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11.0,10.0,daisy,https://pbs.twimg.com/media/c8g0_cmwsaajjay.jpg,2.0,21588,6572,staffordshire_bullterrier,nonenonenonenone
846874817362120707,,,2017-03-29 00:01:05,web,"this is tuck. as you can see, he's rather h*ckin rare. taken seriously until his legs are seen. tail stuck in a permanent zoom. 13/10 ",,,,"https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13.0,10.0,tuck,https://pbs.twimg.com/media/c8c0jyhw0aay-7u.jpg,2.0,21685,4404,shetland_sheepdog,nonenonenonenone
846514051647705089,,,2017-03-28 00:07:32,web,this is barney. he's an elder doggo. hitches a ride when he gets tired. waves goodbye before he leaves. 13/10 please come back soon ,,,,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13.0,10.0,barney,https://pbs.twimg.com/media/c79sb4xxwaevwky.jpg,2.0,48410,13076,golden_retriever,doggononenonenone
846153765933735936,,,2017-03-27 00:15:53,web,this is vixen. he really likes bananas. steals them when he thinks nobody's watching. 13/10 opportunistic af ,,,,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13.0,10.0,vixen,https://pbs.twimg.com/media/c74kwqou8aeaf3v.jpg,1.0,34394,10226,giant_schnauzer,nonenonenonenone
846042936437604353,,,2017-03-26 16:55:29,web,meet jarvis. the snow pupsets him. officially ready for summer. 12/10 would perform a chilly boop ,,,,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12.0,10.0,jarvis,https://pbs.twimg.com/media/c72_iauvuaehzsn.jpg,1.0,17256,3224,golden_retriever,nonenonenonenone
845812042753855489,,,2017-03-26 01:38:00,web,we usually don't rate polar bears but this one seems extra good. majestic as h*ck. 13/10 would hug for a while ,,,,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",13.0,10.0,,https://pbs.twimg.com/media/c7ztkinw0aeh1cd.jpg,1.0,31737,9894,samoyed,nonenonenonenone
845677943972139009,,,2017-03-25 16:45:08,web,"c'mon guys. please only send in dogs. we only rate dogs, not exceptional-tongued peruvian floor bears. thank you... 12/10 ",,,,https://twitter.com/dog_rates/status/845677943972139009/photo/1,12.0,10.0,,https://pbs.twimg.com/media/c7xzmngwkaaap9c.jpg,1.0,27154,5365,chow,nonenonenonenone
845397057150107648,,,2017-03-24 22:08:59,web,"say hello to mimosa. she's an emotional support doggo who helps her owner with ptsd. 13/10, but she needs your help

",,,,"https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13.0,10.0,mimosa,https://pbs.twimg.com/media/c7t0izlwkainoft.jpg,1.0,8241,2072,dandie_dinmont,doggononenonenone
845306882940190720,,,2017-03-24 16:10:40,web,this is pickles. she's a silly pupper. thinks she's a dish. 12/10 would dry ,,,,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12.0,10.0,pickles,https://pbs.twimg.com/media/c7sih5dxkaacndt.jpg,1.0,25225,6039,irish_water_spaniel,nonenonepuppernone
844973813909606400,,,2017-03-23 18:07:10,web,"this is brady. he's a recovering alcoholic. demonstrating incredible restraint here. 12/10 don't give pup, don't give in, brady ",,,,https://twitter.com/dog_rates/status/844973813909606400/photo/1,12.0,10.0,brady,https://pbs.twimg.com/media/c7nzmwtv4aarz4t.jpg,1.0,16361,3617,labrador_retriever,nonenonenonenone
844704788403113984,,,2017-03-23 00:18:10,web,this is luna. it's her first time outside and a bee stung her nose. completely h*ckin uncalled for. 13/10 where's the bee i just wanna talk ,,,,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13.0,10.0,luna,https://pbs.twimg.com/media/c7j-hksw0aixczc.jpg,1.0,42022,11633,labrador_retriever,nonenonenonenone
844223788422217728,,,2017-03-21 16:26:50,web,this is margo. she just dug pup a massive hole. can't wait for you to see it. h*ckin proud of herself. 12/10 would forgive then pet ,,,,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12.0,10.0,margo,https://pbs.twimg.com/media/c7djcnqu4aaswat.jpg,1.0,14753,2450,labrador_retriever,nonenonenonenone
843856843873095681,,,2017-03-20 16:08:44,web,say hello to sadie and daisy. they do all their shopping together. can never agree on what to get. like an old married pupple. both 12/10 ,,,,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12.0,10.0,sadie,https://pbs.twimg.com/media/c7x7ui0xgaa3m19.jpg,1.0,23211,5220,labrador_retriever,nonenonenonenone
843604394117681152,,,2017-03-19 23:25:35,web,this is hank. he's been outside for 3 minutes and already made a friend. way to go hank. 11/10 for both ,,,,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11.0,10.0,hank,https://pbs.twimg.com/media/c7uvue_u0ai8ggl.jpg,1.0,18310,3081,labrador_retriever,nonenonenonenone
843235543001513987,,,2017-03-18 22:59:54,web,this is tycho. she just had new wheels installed. about to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck ,,,,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13.0,10.0,tycho,https://pbs.twimg.com/media/c7pgqjawwaaibui.jpg,1.0,23315,6852,pembroke,nonenonenonenone
842846295480000512,,,2017-03-17 21:13:10,web,this is charlie. he's wishing you a very fun and safe st. pawtrick's day. 13/10 festive af ,,,,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13.0,10.0,charlie,https://pbs.twimg.com/media/c7jko0rx0aerh7x.jpg,1.0,16440,4023,labrador_retriever,nonenonenonenone
842535590457499648,,,2017-03-17 00:38:32,web,this is winnie. she lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero ,,,,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13.0,10.0,winnie,https://pbs.twimg.com/media/c7fjpgvw4aidzi6.jpg,1.0,19637,3937,pembroke,nonenonenonenone
842163532590374912,,,2017-03-16 00:00:07,web,meet george. he looks slightly deflated but overall quite powerful. not sure how that human restrained him. 12/10 would snug with permission ,,,,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12.0,10.0,george,https://pbs.twimg.com/media/c6_3qgmwsamnnak.jpg,2.0,26569,6568,french_bulldog,nonenonenonenone
842115215311396866,,,2017-03-15 20:48:07,web,this is bentley. it's his first time going to the beach. i think he's a fan. 12/10 would build sand castles with ,,,,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12.0,10.0,bentley,https://pbs.twimg.com/media/c6_ltczwoaakm_o.jpg,1.0,15204,3386,chow,nonenonenonenone
841680585030541313,,,2017-03-14 16:01:03,web,"this is penny. she's a dragon slayer. feared by most, if not all, dragons. showing off her latest victim here. 12/10 would pet with caution ",,,,https://twitter.com/dog_rates/status/841680585030541313/photo/1,12.0,10.0,penny,https://pbs.twimg.com/media/c65aa7_woaegqa9.jpg,1.0,27854,8748,chihuahua,nonenonenonenone
841314665196081154,,,2017-03-13 15:47:01,iphone,this is max. there's no way in h*ck you're taking his pacifier. binky promises it's not happening. 13/10 very good stubborn boy ,,,,https://twitter.com/dog_rates/status/841314665196081154/video/1,13.0,10.0,max,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sbugt8u76n9azpwi.jpg,1.0,17305,5312,afghan_hound,nonenonenonenone
841077006473256960,,,2017-03-13 00:02:39,web,this is dawn. she's just checking pup on you. making sure you're doing okay. 12/10 she's here if you need her ,,,,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12.0,10.0,dawn,https://pbs.twimg.com/media/c6wbe5bxuaah1hv.jpg,1.0,24926,5991,brittany_spaniel,nonenonenonenone
840632337062862849,,,2017-03-11 18:35:42,web,"say hello to maddie and gunner. they are considerably pupset about bath time. both 12/10 but gunner needs your help

",,,,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12.0,10.0,maddie,https://pbs.twimg.com/media/c6qgphpv4aekrdc.jpg,1.0,9761,1972,golden_retriever,nonenonenonenone
840268004936019968,,,2017-03-10 18:27:58,web,this is monty. he makes instantly regrettable decisions. couldn't help himself. it looked like a ghost lollipop. 12/10 mistake happen ,,,,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12.0,10.0,monty,https://pbs.twimg.com/media/c6k7saexuag83_j.jpg,3.0,20950,6497,chesapeake_bay_retriever,nonenonenonenone
839990271299457024,,,2017-03-10 00:04:21,web,meet sojourner. his nose is a fibonacci spiral. legendary af. 13/10 we must protect him at all costs ,,,,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13.0,10.0,sojourner,https://pbs.twimg.com/media/c6g-sx-vsaahfj9.jpg,2.0,14640,2597,staffordshire_bullterrier,nonenonenonenone
839239871831150596,,,2017-03-07 22:22:32,web,this is odie. he's big. 13/10 would attempt to ride ,,,,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13.0,10.0,odie,https://pbs.twimg.com/media/c6wunadwyaapxhv.jpg,3.0,29684,7422,leonberg,nonenonenonenone
838921590096166913,,,2017-03-07 01:17:48,web,this is arlo. he's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze ,,,,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13.0,10.0,arlo,https://pbs.twimg.com/media/c6ryuf7uoaafx4a.jpg,1.0,12183,2357,border_terrier,nonenonenonenone
838561493054533637,,,2017-03-06 01:26:54,web,this is walter. his owner has been watching all the iditarod coverage and is convinced walter can be a sled dog. 13/10 walter isn't so sure ,,,,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13.0,10.0,walter,https://pbs.twimg.com/media/c6mrosexqaenods.jpg,1.0,11892,1504,kelpie,nonenonenonenone
838476387338051585,,,2017-03-05 19:48:43,web,this is stanley. somehow he heard you tell him he's a good boy from all the way up there. 13/10 i love you stanley ,,,,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13.0,10.0,stanley,https://pbs.twimg.com/media/c6ld0wywgaqqqmc.jpg,3.0,24664,5484,great_pyrenees,nonenonenonenone
838083903487373313,,,2017-03-04 17:49:08,web,this is daisy. she's puppears to be rare as all h*ck. only seven like her currently domesticated. 13/10 pettable af ,,,,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13.0,10.0,daisy,https://pbs.twimg.com/media/c6f42cguyaaiksx.jpg,2.0,19183,3582,chow,nonenonenonenone
837820167694528512,,,2017-03-04 00:21:08,web,"here's a pupper before and after being asked ""who's a good girl?"" unsure as h*ck. 12/10 hint hint it's you ",,,,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12.0,10.0,,https://pbs.twimg.com/media/c6ci_jbvaaa3-a1.jpg,1.0,37277,8952,golden_retriever,nonenonepuppernone
837471256429613056,,,2017-03-03 01:14:41,web,this is vincent. he's suave as h*ck. will be your copilot this evening. claims he doesn't need to look at the directions. 12/10 ,,,,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12.0,10.0,vincent,https://pbs.twimg.com/media/c59lpelwuaeumyh.jpg,1.0,13967,2631,norwegian_elkhound,nonenonenonenone
837366284874571778,,,2017-03-02 18:17:34,web,this is lucy. she has a portrait of herself on her ear. excellent for identification pupposes. 13/10 innovative af ,,,,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13.0,10.0,lucy,https://pbs.twimg.com/media/c57smjwxmaasbsx.jpg,1.0,23074,6005,american_staffordshire_terrier,nonenonenonenone
837110210464448512,,,2017-03-02 01:20:01,web,this is clark. he passed pupper training today. round of appaws for clark. 13/10 ,,,,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13.0,10.0,clark,https://pbs.twimg.com/media/c54ds1kxqaeu5ps.jpg,1.0,17480,2731,siberian_husky,nonenonepuppernone
836260088725786625,,,2017-02-27 17:01:56,web,this is lucy. she spent all morning overseeing the shoveling of the driveway. h*ckin hard work. 13/10 very good girl lucy ,,,,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13.0,10.0,lucy,https://pbs.twimg.com/media/c5r-g2iuwaa6kby.jpg,1.0,23177,4850,borzoi,nonenonenonenone
836001077879255040,,,2017-02-26 23:52:43,web,atlas is back and this time he's prettier than the sunset. seems to be aware of it too. 13/10 would give modeling contract ,,,,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",13.0,10.0,,https://pbs.twimg.com/media/c5osisku0ae8sj_.jpg,4.0,20924,4935,samoyed,nonenonenonenone
835574547218894849,,,2017-02-25 19:37:50,web,this is eli. he works backstage at bone jovi concerts. heavy duty earmuffs for puptection. h*ckin safe boy. 11/10 ,,,,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11.0,10.0,eli,https://pbs.twimg.com/media/c5ionigwcaau3ry.jpg,1.0,19447,4121,staffordshire_bullterrier,nonenonenonenone
835297930240217089,,,2017-02-25 01:18:40,web,meet ash. he's a benebop cumberplop. quite rare. fairly portable. lil sandy tho. clearly knows something you don't. 12/10 would hug softly ,,,,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12.0,10.0,ash,https://pbs.twimg.com/media/c5etcovusaawhvc.jpg,1.0,17847,3381,rottweiler,nonenonenonenone
835172783151792128,,,2017-02-24 17:01:22,web,we only rate dogs. please don't send in any non-canines like this floppy tongued house panda. thank you... 12/10 would still pet ,,,,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12.0,10.0,,https://pbs.twimg.com/media/c5chm_jwaaqmov9.jpg,2.0,28552,6516,border_collie,nonenonenonenone
834786237630337024,,,2017-02-23 15:25:23,web,this is tobi. she is properly fetching her shot. h*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love ,,,,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13.0,10.0,tobi,https://pbs.twimg.com/media/c5xbp19wyaa5a_v.jpg,1.0,22943,6159,border_terrier,nonenonenonenone
834458053273591808,,,2017-02-22 17:41:18,web,"meet chester (bottom) &amp; harold (top). they are different dogs not only in appearance, but in personality as well. both 12/10 symbiotic af ",,,,https://twitter.com/dog_rates/status/834458053273591808/photo/1,12.0,10.0,chester,https://pbs.twimg.com/media/c5sxk89xuaqg7gx.jpg,1.0,10512,1899,rhodesian_ridgeback,nonenonenonenone
834209720923721728,,,2017-02-22 01:14:30,web,this is wilson. he's aware that he has something on his face. waiting for you to get it for him. 12/10 ,,,,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12.0,10.0,wilson,https://pbs.twimg.com/media/c5o1uaawiaambmd.jpg,1.0,22594,5476,golden_retriever,nonenonenonenone
833863086058651648,,,2017-02-21 02:17:06,web,this is bentley. hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to ,,,,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12.0,10.0,bentley,https://pbs.twimg.com/media/c5j6dipwqaeossz.jpg,1.0,14661,2729,kuvasz,nonenonenonenone
